mvar2,mvar3,mvar4,mvar5,mvar6,mvar8,mvar9,mvar10,mvar11,mvar13,mvar14,mvar15,mvar36,mvar40,mvar41,mvar42
6,0.437307685221,4,95,0.157971014493,0.526286286654,0.00131847436896,0,0.956634766462,15,1,0,0.0141571532817,1,0,0
10,0.159040867466,2,355,1.0,0.716709091076,0.0853309969667,1,0.880102842451,17,1,0,0.00750053089921,0,0,0
1,0.0121077699777,4,1,0.180538302277,0.901425276371,0.0853309969667,1,0.177388944437,10,1,0,0.000604371522181,0,0,0
3,0.0913207303816,4,19,0.072049689441,0.896610029314,0.00444684356634,0,0.854292243965,17,1,0,0.00145329716089,2,0,0
1,0.343732150425,3,101,0.203105590062,0.88476488913,0.0193928370133,1,0.518568775889,14,1,1,0.00122743523758,0,0,0
2,0.00513146500101,6,178,0.0946169772257,0.904090203178,0.0155730295823,0,0.635794886445,9,1,2,0.00131641701222,0,0,0
6,0.0112878410996,0,8,0.868737060041,0.519081794874,0.10478250625,1,0.84853592344,15,1,2,0.0170972191205,0,0,2
2,0.589987194369,0,62,0.203105590062,0.817562786594,0.00787330999305,1,0.821968290244,13,1,0,0.00629774416906,0,0,0
2,0.195979124058,1,236,0.0896480331263,0.970263092602,0.0169064716654,0,0.311041279817,3,1,0,1.25777276725e-05,0,0,0
1,0.109789858677,1,5,0.101449275362,0.895102967258,0.00218607558228,1,0.223410941294,13,1,3,0.000789049648474,0,0,0
2,0.0605388498885,0,103,0.132091097308,0.914566122348,0.00509387563233,0,0.805899157263,10,1,1,0.00122554141574,0,0,0
3,0.582598621782,1,50,0.189440993789,0.725062258204,0.00463063657221,0,0.971832595344,8,1,1,0.00513415846069,0,0,0
1,0.614612698764,3,6,0.0,0.874077613696,0.00293875866198,0,0.0,7,1,0,0.00274742498144,0,0,0
1,0.163965047077,2,230,0.350724637681,0.862535723803,0.00751899613412,1,0.354920725611,8,1,5,0.00218619325912,0,0,0
1,0.114919020507,8,4,0.14099378882,0.862535723803,0.00464355791921,0,0.111255534924,13,1,0,7.2859405786e-05,0,0,0
2,0.208291876255,1,77,0.162525879917,0.812692403121,0.00444888993351,1,0.953720897015,15,1,1,0.00504196983024,0,4,0
1,0.0978870709192,3,94,0.203105590062,0.845709927312,0.0853309969667,1,0.277803170976,13,1,1,0.000413775728905,0,0,0
5,0.22183452177,10,191,0.101449275362,0.916808336626,0.00300929986178,0,0.484673618055,12,1,0,0.000479154630178,0,0,0
5,0.0137499309049,3,86,0.333333333333,0.832844763419,0.0853309969667,1,0.731795457792,16,1,4,0.00262320039465,2,0,0
1,0.347424133547,6,13,0.0507246376812,0.856323687524,0.00387082044122,0,0.733695186402,12,1,2,0.00277472848826,0,0,0
1,0.296943231441,3,210,0.072049689441,0.918370535099,0.0132005591844,0,0.692758177403,8,1,0,0.000999768553769,0,0,0
7,0.193514731082,2,273,0.637888198758,0.879333952086,0.206229697114,1,0.662433938009,11,1,2,0.00330585251313,1,0,0
1,0.16765933337,5,7,0.0,0.856323687524,0.00182337161794,0,0.776531924011,14,4,0,0.00163190519037,0,0,0
2,0.0236005932969,9,22,0.180538302277,0.912461749111,0.00300929986178,0,0.561134123697,12,1,0,0.000525081564069,0,0,0
2,0.159040867466,4,257,0.0786749482402,0.913886106542,0.0853309969667,0,0.54576489073,8,1,0,0.000249236259883,0,0,0
1,0.390518766237,4,7,0.505383022774,0.845709927312,0.0853309969667,1,0.220197114698,12,1,2,0.000776693224727,0,0,1
3,0.392983159214,1,121,0.106004140787,0.906534584317,0.0199175255562,0,0.565004999286,9,1,2,0.00106019683224,0,0,0
1,0.208291876255,3,85,0.067701863354,0.927798862352,0.00393577798202,0,0.340951292672,8,1,0,0.000135884173051,0,0,0
2,0.0162120207101,4,10,0.0428571428571,0.938008288841,0.00193916676606,0,0.18074560777,14,1,0,0.000253399364568,0,0,0
2,0.00513146500101,12,93,0.223395445135,0.922423061725,0.00490180945632,1,0.393100985573,16,1,0,0.000396541550722,0,0,0
1,0.0666952259871,4,22,0.0902691511387,0.896270021411,0.0853309969667,0,0.778645907727,16,1,0,0.000544261381598,0,0,0
1,0.503797928989,12,24,0.14099378882,0.929397818436,0.00479542759719,0,0.101628338809,15,1,0,9.04132332007e-05,0,0,0
1,0.429921415805,6,11,0.0,0.863335201845,0.00064621351912,0,0.909527210399,13,2,0,0.00168495238917,0,0,0
1,0.512416394892,4,12,0.0844720496894,0.856323687524,0.00211147088195,0,0.890258534495,15,1,0,0.00330870830536,0,0,0
1,0.0137499309049,0,28,0.0788819875776,0.915089918306,0.0853309969667,0,0.320525639194,15,1,0,0.000180490732153,0,0,0
1,0.491485176791,1,6,0.485093167702,0.87551116053,0.00580747309904,0,0.89700042851,12,1,0,0.00403613906024,1,0,0
1,0.282168389439,4,139,0.056314699793,0.910412512291,0.0853309969667,0,0.218868733038,9,1,1,0.000291111064912,0,0,0
4,0.306793893833,1,96,0.407867494824,0.83836759449,0.0568575517965,1,0.659162976718,13,1,1,0.00214539647409,0,0,0
3,0.183666371861,1,160,0.246997929607,0.83066687496,0.0853309969667,1,0.822611055563,17,1,0,0.00291530182162,0,0,0
1,0.117176128093,8,164,0.119461697723,0.845709927312,0.00281249780746,0,0.282431081274,10,1,0,0.00037727483092,0,0,0
2,0.277241906657,2,58,0.206418219462,0.915310463973,0.0067447969653,0,0.531681188402,15,1,1,0.00153536529292,0,0,0
1,0.150420098391,4,22,0.241407867495,0.913922864153,0.0853309969667,1,0.093729467219,8,1,1,0.000236449211082,0,0,0
1,0.577674442172,12,28,0.291097308489,0.903134505289,0.0853309969667,0,0.298043136695,6,1,1,0.000882073620283,0,0,0
1,0.622821200228,4,5,0.356935817805,0.862535723803,0.00366317264089,1,0.723125267819,14,1,0,0.00229780125511,0,0,1
3,0.245230132847,1,5,0.0,0.866294189541,0.0853309969667,0,0.328881588345,10,0,0,0.00185510952341,0,0,0
2,0.0112878410996,4,89,0.0898550724638,0.91563209307,0.00393577798202,0,0.356291958292,16,1,0,0.00064989201252,0,0,0
4,0.67617645975,2,94,0.341407867495,0.712638185644,0.0942794390381,1,0.702728181688,12,1,0,0.00510707776914,0,0,0
1,0.0728516020858,7,54,0.0844720496894,0.845709927312,0.0853309969667,0,0.688458791601,16,1,0,0.000842560937794,0,0,0
4,0.485328800693,7,16,0.0679089026915,0.891206660479,0.0853309969667,0,0.651564062277,14,1,0,0.00098861461999,0,0,0
4,0.836242238314,7,39,1.0,0.872129460306,0.104297809569,1,0.886116269104,17,1,0,0.00478303462892,0,0,0
2,0.0457617047151,7,43,0.269358178054,0.913555288042,0.0853309969667,1,0.22726753321,15,1,0,0.000224494912763,0,0,0
4,0.218140235476,3,231,0.201863354037,0.9137482655,0.00717845140287,0,0.298185973432,13,1,2,0.000593848250614,0,0,0
1,0.314180163249,3,6,0.180538302277,0.856323687524,0.00277768033172,1,0.774475074989,15,1,3,0.00154119227927,1,0,0
2,0.183666371861,3,36,0.0788819875776,0.918113231821,0.0034725389219,0,0.169375803457,11,1,1,0.0004638956705,0,0,0
2,0.0236005932969,12,1,0.541614906832,0.85998106983,0.0853309969667,1,0.769332952435,15,1,0,0.000861347805913,0,0,0
2,0.173815709469,5,23,0.31801242236,0.905303204345,0.0853309969667,1,0.793815169262,15,1,0,0.000839064335762,0,1,0
1,0.00307933963481,1,11,0.0,0.879361520295,0.0122574470225,0,0.346736180546,12,1,0,0.000127565196541,0,0,0
2,0.0974771064802,6,4,0.0,0.905376719567,0.0853309969667,0,0.352649621483,13,1,0,0.000720900453859,1,0,0
1,0.512006430453,3,18,0.0958592132505,0.841069278908,0.0853309969667,0,0.993529495786,15,1,0,0.00293084113559,0,0,1
2,0.0974771064802,2,120,0.473913043478,0.861975170234,0.0853309969667,1,0.22236823311,14,1,2,0.00160732760816,0,0,0
1,0.146728115269,6,9,0.0337474120083,0.913674750278,0.0853309969667,0,0.106513355235,14,1,0,0.000136497562762,0,0,0
1,0.0359133454941,2,73,0.0991718426501,0.921991159795,0.00324091939184,0,0.212455363519,11,1,0,5.89885075134e-05,0,0,0
2,0.122102610875,1,15,0.0213250517598,0.688736549012,0.0853309969667,0,0.547493215255,15,1,0,0.00424558930029,1,0,0
5,0.245230132847,1,199,0.393167701863,0.898025197342,0.0694841049892,1,0.882345379232,10,1,0,0.00298610990194,0,0,0
2,0.239073756748,1,21,0.530227743271,0.874481947418,0.00277586783508,1,0.324825024996,10,1,0,0.00137342511947,0,0,0
6,0.227990897868,3,133,0.056314699793,0.856332876926,0.0254926190459,0,0.599985716326,14,1,0,0.00161307298194,0,0,0
3,1.0,10,11,0.365424430642,0.778728370443,0.00694683187281,1,1.0,7,1,0,0.00760267842224,0,0,0
6,0.688489211947,4,136,1.0,0.732928386984,0.0951270735546,1,0.7538923011,17,1,0,0.0126653637033,0,0,0
1,0.516110681186,3,7,0.0360248447205,0.892869942382,0.00856816858324,0,0.454720754178,13,1,1,0.00139484366911,0,0,0
1,0.220604628452,3,40,0.083850931677,0.862535723803,0.00370415845196,0,0.169318668762,6,1,0,0.000577759887002,0,0,0
1,0.368357654819,4,1,0.519875776398,0.845709927312,0.0853309969667,0,0.989844307956,13,1,0,0.0173618193785,0,0,0
1,0.204597589962,10,104,0.124016563147,0.927155604157,0.0261831802651,0,0.852306813312,16,1,0,0.00104268661789,0,0,0
1,0.0974771064802,6,41,0.103726708075,0.856323687524,0.00671521234275,0,0.302856734752,14,1,0,0.000522628976803,0,0,0
2,0.424994933024,1,13,0.203105590062,0.874858712932,0.000977754234811,1,0.260048564491,12,1,0,0.000913026914631,0,0,0
4,0.220604628452,1,218,0.102898550725,0.924141480045,0.00881922860143,0,0.581602628196,16,1,2,0.000680986725475,0,0,0
3,0.245230132847,4,6,0.0,0.896839764384,0.0045204543169,0,0.283330952721,14,1,0,0.00102416358723,0,0,0
2,0.00410425073241,4,15,0.0484472049689,0.938109372272,0.00256696298063,0,0.20535637766,17,1,0,0.000469987897701,0,0,0
1,0.325263022129,3,113,0.286542443064,0.845709927312,0.0853309969667,1,0.3265104985,13,1,0,0.000985863758212,0,0,0
1,0.0199063070035,3,83,0.449068322981,0.871614853751,0.0853309969667,1,0.225524925011,14,1,0,0.0020480147581,0,0,0
1,0.368357654819,4,109,0.328157349896,0.929857288575,0.0231601989771,1,0.156963290958,7,1,0,0.00107132507317,0,0,0
3,0.491485176791,2,82,0.396894409938,0.900460389079,0.00416739751209,0,0.359434366519,11,1,0,0.00150195660452,0,0,0
1,0.122102610875,4,212,0.121739130435,0.845709927312,0.0853309969667,0,0.121525496358,9,1,0,0.000201737312445,0,0,0
1,0.516110681186,2,41,0.58033126294,0.893660231022,0.0853309969667,0,0.0,5,1,0,0.000812824275273,0,0,0
2,0.115946234776,1,44,0.0902691511387,0.875474402919,0.0853309969667,0,0.59620054278,13,1,0,0.00330670674629,0,0,0
5,0.578904335489,4,130,0.239130434783,0.802924067965,0.0853309969667,1,0.93809455792,16,1,0,0.00416003611722,0,0,0
5,0.163145118199,2,103,0.112836438923,0.932016798228,0.0220021013267,0,0.596186259106,11,1,0,0.000974115002661,0,0,0
4,0.183666371861,5,89,0.101449275362,0.918333777488,0.015285134955,0,0.657320382802,13,1,1,0.00132639188186,0,0,0
2,0.224296611575,9,187,0.0540372670807,0.9230019941,0.00192066176006,0,0.204799314384,14,1,0,0.00040773262038,0,0,0
1,0.0531502773018,6,18,0.491925465839,0.864024407054,0.0101841262714,1,0.154949292958,13,1,0,0.0025372382851,0,0,0
3,0.0666952259871,1,8,0.0,0.654156826348,0.0853309969667,0,0.247493215255,14,1,0,0.00590714090437,0,0,0
1,0.304329500857,2,82,0.203105590062,0.866937447735,0.00694683187281,1,0.373660905585,11,1,0,0.000540657690057,0,0,0
5,0.429921415805,1,57,0.0790890269151,0.511096203858,0.0165498775688,0,0.941536923297,13,1,1,0.0153536029469,0,0,0
1,0.0494559910084,4,22,0.100414078675,0.936308249327,0.0138954177746,0,0.941851164119,9,1,0,0.000425011922973,0,0,0
1,0.183666371861,8,7,0.0,0.91546668382,0.0853309969667,0,0.0508498785888,14,1,0,0.000151144967933,0,0,0
3,0.0112878410996,4,250,0.139751552795,0.932301669714,0.0301087848789,0,0.174375089273,13,1,0,0.000382600590865,0,0,0
2,0.0112878410996,0,224,0.408281573499,0.89196938091,0.00324091939184,1,0.619740037138,13,1,0,0.00159753453159,0,0,0
2,0.245230132847,7,34,0.322567287785,0.846445079534,0.0853309969667,1,0.514212255392,15,1,0,0.00183893954723,0,0,0
2,0.442234168003,3,68,0.223395445135,0.860615138622,0.0853309969667,1,0.458420225682,19,1,0,0.00174504104707,0,0,0
1,0.162732850589,1,76,0.0788819875776,0.933082768951,0.00357666977714,0,0.174232252535,11,1,2,0.000143714877533,0,0,0
4,0.916275127596,4,213,0.67701863354,0.660175885169,0.0741286568581,1,0.737794600771,16,1,0,0.00799686789007,0,0,0
4,0.146728115269,8,11,0.239130434783,0.903979930344,0.0853309969667,0,0.743122411084,15,1,1,0.000606377507329,1,0,1
3,0.154114384685,7,109,0.126293995859,0.898622508523,0.0111159834139,0,0.686701899729,15,1,3,0.00176814172245,0,0,0
1,0.085164354283,0,13,0.277432712215,0.856323687524,0.00185587962216,0,0.642551064134,15,1,0,0.00305544960372,1,0,0
1,0.306793893833,2,10,0.101449275362,0.845709927312,0.000405151466251,1,0.171861162691,9,1,0,0.00040427121107,0,0,0
1,0.226761004551,2,225,0.056314699793,0.912314718666,0.0853309969667,0,0.171032709613,11,1,2,8.51293590716e-05,0,0,0
1,0.0359133454941,4,9,0.0,0.91718510214,0.0853309969667,0,0.0902442508213,8,1,0,0.000137387312498,0,0,0
1,0.0236005932969,7,15,0.0393374741201,0.946039826872,0.00353717489072,0,0.129195829167,2,1,0,3.58403327543e-05,0,0,0
3,0.109789858677,2,74,0.307867494824,0.904035066761,0.0020860666952,1,0.260762748179,16,1,0,0.000605577034835,0,0,0
3,0.300637517734,6,119,0.101449275362,0.770862241663,0.018991047436,0,0.904156549064,13,1,2,0.00729245565823,0,0,0
1,0.014979824222,4,92,0.0428571428571,0.927716157727,0.00199015054246,0,0.120654192258,14,1,0,0.000105800657109,0,0,0
2,0.0605388498885,6,11,0.0,0.941674860551,0.0067198312858,0,0.104299385802,15,3,2,0.000231253750571,0,0,0
2,0.503797928989,5,39,0.166666666667,0.754606188144,0.0160269722887,1,0.964533638052,17,1,0,0.00599835374643,0,4,0
1,0.306793893833,1,159,0.0788819875776,0.913077439097,0.0853309969667,0,0.148750178546,11,1,5,0.000309114840992,0,0,0
1,0.161502957272,6,15,0.056314699793,0.931061100339,0.00181118111636,0,0.364862162548,12,1,0,0.000159848257602,0,0,0
2,0.103633482579,4,16,0.157971014493,0.81420865458,0.0853309969667,0,0.900142836738,15,1,0,0.00240402519646,0,0,0
2,0.372049637942,1,112,0.114699792961,0.918986225085,0.00833654905318,0,0.499971432652,10,1,0,0.000826609350804,0,0,0
5,0.0900885338935,9,43,0.221118012422,0.924922579282,0.00393577798202,1,0.29042993858,11,1,2,0.0012735558394,0,0,0
1,0.134415363072,12,7,0.196273291925,0.917479163029,0.0853309969667,0,0.142593915155,15,1,0,0.000105424656341,0,0,0
1,0.0112878410996,6,241,0.203105590062,0.943880317218,0.11001752275,1,0.713740894158,13,1,0,0.00164068253589,0,0,0
1,0.331419398227,1,136,0.056314699793,0.90455886272,0.0853309969667,0,0.189830024282,10,1,2,0.000530916215091,0,0,0
9,0.614612698764,4,252,0.380538302277,0.686282978469,0.0853309969667,1,0.859177260391,16,1,1,0.00886940449862,1,0,0
1,0.178739889079,0,41,0.084265010352,0.845709927312,0.0853309969667,0,0.961091272675,10,1,0,0.00434069244948,0,0,0
2,0.0523303484237,11,7,0.0,0.918205125849,0.0853309969667,0,0.199842879589,4,3,2,1.50615133948e-05,0,0,0
1,0.00636135831813,10,49,0.0443064182195,0.91225958225,0.0853309969667,0,0.182116840451,14,1,0,0.000258406662766,0,0,0
5,0.0174442171982,2,10,0.0,0.928837264866,0.00393577798202,0,0.136237680331,11,1,0,5.61754647304e-05,0,0,0
2,0.23291738065,3,25,0.142028985507,0.928175627866,0.00832549867045,0,0.0,3,1,0,0.000433096317322,0,0,0
4,0.269855637241,2,241,0.223395445135,0.86414386929,0.0087997881133,1,0.507841736895,13,1,0,0.00361000658373,0,0,0
1,0.0728516020858,4,1,0.239130434783,0.93641852216,0.0753281495929,0,0.26714755035,4,1,0,0.000875704601244,0,0,0
2,0.204187625523,7,11,0.111594202899,0.917166723335,0.0853309969667,1,0.114269390087,13,1,0,0.000278270039544,0,0,0
1,0.0646431006209,4,14,0.0393374741201,0.845709927312,0.0853309969667,0,0.488973003857,13,1,0,0.000454686512441,0,0,0
1,0.343732150425,2,1,0.338095238095,0.873700848182,0.0853309969667,1,0.366076274818,8,1,0,0.00121181647011,0,0,0
1,0.125794593997,7,12,0.203105590062,0.845709927312,0.0853309969667,1,0.358834452221,16,1,0,0.000251651819224,0,0,0
3,0.161502957272,6,27,0.101449275362,0.941426746676,0.120799831379,0,0.828681616912,14,1,0,0.00146784125491,0,0,0
1,0.0112878410996,1,84,0.190683229814,0.822120730374,0.00300400854095,0,0.8371804028,9,1,0,0.00328858281837,0,0,0
2,0.0297569693955,3,4,0.0,0.902289080233,0.0185278083758,0,0.466404799314,14,1,0,0.000887644541797,0,0,0
2,0.38374744348,4,18,0.126293995859,0.908951397249,0.00324091939184,0,0.385730609913,15,1,1,0.000500039567469,0,0,0
5,0.173815709469,4,41,0.491925465839,0.80611279073,0.0208440036764,1,0.78807313241,16,1,0,0.00506011491697,0,0,0
1,0.0112878410996,3,31,0.0981366459627,0.862535723803,0.00856816858324,0,0.457077560349,13,1,1,0.00105545099653,0,0,0
5,1.0,3,100,1.0,0.838431920309,0.161424195544,1,0.632866733324,17,1,1,0.00504329571064,0,0,0
3,0.0112878410996,9,161,0.243685300207,0.920649506989,0.0572335279136,1,0.477103270961,15,1,0,0.00136679992765,0,0,0
2,0.347424133547,5,176,0.17701863354,0.912985545069,0.0021059749244,1,0.242151121268,11,1,0,0.000223548379678,1,4,0
5,0.31910664603,4,8,0.101449275362,0.967607355198,0.163195706371,1,0.402728181688,16,1,0,0.000544010930326,0,0,0
5,0.343732150425,4,4,1.0,0.722149217522,0.0333014977069,0,0.993743750893,7,1,1,0.0161421209262,0,0,0
1,0.0359133454941,4,13,0.0393374741201,0.921834939947,0.00229254514286,0,0.212212541066,16,1,0,0.000373817307923,0,0,0
3,0.122102610875,2,11,0.0,0.925768004337,0.0023144412716,0,0.149907156121,9,1,0,0.00014907097231,0,0,0
1,0.661399314576,5,68,0.203105590062,0.856323687524,0.00202526035637,1,0.288858734467,7,1,0,0.000498868275958,0,0,0
2,0.106095572384,2,168,0.172877846791,0.917479163029,0.0034725389219,0,0.754220825596,13,1,2,0.000675200869269,0,0,0
1,0.085164354283,3,12,0.0393374741201,0.905137795095,0.0853309969667,0,0.977460362805,11,1,0,0.00252636243859,0,0,0
5,0.122102610875,4,66,0.107246376812,0.783479291681,0.00289347547984,0,0.855306384802,14,1,0,0.0064646038748,1,0,0
5,0.446338418735,4,56,0.385507246377,0.828911699029,0.0853309969667,0,0.721639765748,17,1,0,0.00291356582726,6,0,0
1,0.0605388498885,3,6,0.0,0.919372180002,0.00192852565677,0,0.465290672761,13,1,0,0.000387278308143,0,0,0
6,0.785759033037,1,46,1.0,0.51764824804,0.0308041989116,1,0.90132838166,13,1,0,0.0112561899033,1,0,0
2,0.639238203158,3,21,0.227536231884,0.806011707299,0.00532549516239,1,0.782502499643,16,1,0,0.00517703960484,0,0,0
1,0.245230132847,2,80,0.223395445135,0.87035590557,0.00625197328263,1,0.234795029282,7,1,0,0.000894621229031,0,0,0
1,0.694645588046,2,143,0.291097308489,0.887282785492,0.0169938515437,1,0.778403085274,15,1,1,0.00156833623135,0,0,0
1,1.0,5,6,0.216563146998,0.888174157562,0.0640030566879,0,0.893029567205,10,1,0,0.0037300310379,0,0,0
2,0.0162120207101,5,40,0.0991718426501,0.924306889295,0.00463063657221,0,0.368104556492,17,1,0,0.00031651459656,0,0,0
1,0.183666371861,4,21,0.0393374741201,0.929094568144,0.00509387563233,0,0.404242251107,13,1,0,0.000743261110501,0,0,0
2,0.168889226687,2,70,0.0977225672878,0.938219645105,0.0277925895783,1,0.500057134695,13,1,0,0.000490405937685,0,4,0
2,0.176277799274,3,92,0.203105590062,0.899890646107,0.00148060511662,1,0.297900299957,13,1,1,0.000530700956541,0,0,0
5,0.171353619664,3,55,0.719047619048,0.928524825172,0.0694841049892,1,0.392243965148,13,1,0,0.00112639747277,0,0,0
1,0.380670407016,1,69,0.116149068323,0.917322943182,0.0853309969667,0,0.0,0,1,0,1.55850860979e-05,0,0,0
1,0.23291738065,9,52,0.157971014493,0.897345181537,0.0853309969667,0,0.708727324668,11,1,0,0.000609239776741,0,0,0
1,0.171353619664,3,86,0.0844720496894,0.925235018976,0.00896799949484,0,0.609112983859,15,1,0,0.000394567519702,0,0,0
6,0.122102610875,4,89,0.362732919255,0.888909309784,0.00741007093293,1,0.633780888445,18,1,1,0.00176108709306,2,0,1
2,0.0285247729073,3,46,0.21635610766,0.903750195275,0.0011563436213,1,0.517183259534,12,1,0,0.000686162754422,0,0,0
1,0.24358797192,10,14,0.110973084886,0.939542919106,0.0176576638205,0,0.141665476361,13,1,0,0.000189338355163,0,0,0
2,0.552021723509,2,105,0.223395445135,0.873186241626,0.0277925895783,1,0.607127553207,15,1,1,0.00196673673506,0,0,0
1,0.306793893833,4,181,0.171428571429,0.912020657777,0.0853309969667,0,0.381874017997,8,1,0,0.000253560646551,0,0,0
2,0.306793893833,3,113,0.33850931677,0.886722231922,0.0853309969667,1,0.322082559634,14,1,0,0.00118335225118,0,0,0
5,0.306793893833,2,115,0.270807453416,0.0868858032916,0.0853309969667,1,0.789230109984,20,1,1,0.0170708151872,0,0,0
1,0.22717096899,4,11,0.101449275362,0.908436790693,0.0853309969667,1,0.0958577346093,13,1,0,0.000427354182136,0,0,0
2,0.0236005932969,0,177,0.126293995859,0.925087988532,0.002396851401,0,0.268775889159,14,1,0,0.000429513136876,0,0,0
2,0.356044902622,0,75,0.530227743271,0.889635272604,0.00555711469245,1,0.312341094129,10,1,1,0.00160649399405,0,0,0
1,0.0925506236987,4,218,0.295859213251,0.845709927312,0.0853309969667,0,0.74052278246,13,1,0,0.00777719535178,0,0,0
1,0.269855637241,1,1,0.0,0.845709927312,0.0853309969667,0,0.100542779603,3,1,0,8.66960829149e-06,0,0,0
1,0.0236005932969,4,18,0.545962732919,0.890802326757,0.136667450133,1,0.751378374518,12,1,0,0.00291218726573,0,0,0
2,0.0925506236987,3,74,0.139751552795,0.904586430928,0.00097103045696,0,0.653363805171,10,1,0,0.000988266039318,0,0,0
2,0.0432996149098,3,77,0.101035196687,0.966495437462,0.172326216653,0,0.316111984002,16,1,1,0.000350507095508,0,0,0
2,0.368357654819,12,3,0.0,0.916541843946,0.0853309969667,0,0.115897728896,8,1,0,7.52212044661e-05,0,0,0
1,0.0,3,89,0.16231884058,0.919390558808,0.00483281764881,0,0.551935437795,14,1,2,0.00030765250783,0,0,0
2,0.365893261843,1,336,0.101242236025,0.931244888395,0.0277925895783,0,0.408270247108,17,1,0,0.00093068901904,0,0,0
1,0.473016048496,1,53,0.067701863354,0.887181702061,0.0376478646451,0,0.853720897015,10,1,0,0.00456752141696,0,0,0
1,0.409400162143,2,41,0.157971014493,0.845709927312,0.00185985542124,0,0.785716326239,15,1,0,0.00363544833078,0,0,0
1,0.402626536215,5,1,0.0,0.856323687524,0.0173697107255,0,0.552506784745,10,5,2,0.000637406908637,0,0,0
1,0.553048937778,3,42,0.0788819875776,0.90565240165,0.00393577798202,0,0.387116126268,13,1,0,0.0011454068323,0,0,0
1,0.220604628452,1,11,0.289233954451,0.856323687524,0.00393577798202,1,0.530867018997,14,1,0,0.00345077344309,2,0,0
3,0.0482260976913,1,26,0.223395445135,0.677020060466,0.00295378484379,1,0.915669190116,17,1,0,0.011361735899,0,0,0
1,0.245230132847,8,14,0.488405797101,0.845709927312,0.0853309969667,1,0.93752321097,14,1,0,0.00922876537047,0,0,0
1,0.0826999613067,5,81,0.067701863354,0.887797392047,0.0054503527937,0,0.692758177403,12,1,0,0.00165212805109,0,0,0
1,1.0,8,20,0.601863354037,0.845709927312,0.0853309969667,0,0.149578631624,13,1,1,0.000500328126198,0,0,0
1,0.455571831297,2,11,0.0,0.845709927312,0.0853309969667,0,0.410327096129,14,4,2,0.000672789088288,0,0,0
2,0.122102610875,2,7,0.233540372671,0.889083908437,0.00926302717342,1,0.700699900014,15,1,0,0.00116134438539,0,0,0
2,0.183666371861,1,12,0.270807453416,0.902151239191,0.0853309969667,1,0.774160834167,13,1,1,0.000462310702577,0,0,0
2,0.0112878410996,3,3,0.0,0.901167973093,0.0853309969667,0,0.436866161977,13,1,0,0.00058585529257,0,0,0
1,0.119638217898,2,3,0.0,0.915567767251,0.0853309969667,0,0.220668475932,7,1,0,0.000193741871479,0,0,0
6,0.614612698764,1,59,0.629606625259,0.815945451705,0.0518987363975,1,0.670189972861,18,1,0,0.0046681709823,1,0,0
2,0.31910664603,1,185,0.0540372670807,0.942217035315,0.0659461407854,0,0.253363805171,12,1,0,0.00073216978954,0,0,0
5,0.312950269932,8,21,0.0821946169772,0.883129175435,0.0853309969667,0,0.45279245822,16,1,0,0.00166045998197,0,0,0
5,0.473016048496,4,24,0.33850931677,0.661002931419,0.0853309969667,0,0.723539494358,17,1,0,0.00525326380188,0,0,0
6,0.539503989092,7,307,0.461904761905,0.878929618364,0.00578873422251,1,0.470304242251,9,1,3,0.000931468332719,0,0,0
12,0.0962449099921,4,21,0.437060041408,0.559230295623,0.0853309969667,1,0.799642908156,19,1,0,0.0144666446632,0,0,0
3,0.385594586627,0,329,0.358799171843,0.819033091039,0.0138954177746,0,0.711855449222,13,1,1,0.00295690523247,0,0,0
1,0.146728115269,5,19,0.200414078675,0.808391762619,0.0853309969667,1,0.846464790744,14,1,0,0.00423079939699,0,1,0
1,0.0297569693955,12,46,0.33850931677,0.862535723803,0.0024644107515,1,0.406499071561,16,1,0,0.00108443015191,0,0,0
1,0.343732150425,3,6,0.0,0.880978855184,0.0694841049892,0,0.310698471647,10,2,0,0.000958160932749,0,0,0
5,1.0,5,6,1.0,0.671782100881,0.0853309969667,1,0.845693472361,16,1,1,0.00575566074195,0,0,0
2,0.214448252354,0,41,0.0788819875776,0.907150274304,0.00324091939184,0,0.894272246822,15,1,0,0.00184366238892,0,0,0
3,0.16232288615,12,31,0.129606625259,0.858133999871,0.0853309969667,0,0.888515926296,15,1,0,0.00466228332629,0,0,0
1,0.332444309325,5,199,0.056314699793,0.951810771818,0.0347411754801,0,0.19700042851,9,1,0,8.50254002029e-05,0,0,0
3,0.109789858677,6,241,0.38364389234,0.381020207497,0.0853309969667,1,0.980045707756,17,1,1,0.0191965957131,0,0,0
1,0.3839524257,4,48,0.307867494824,0.872965695959,0.0853309969667,0,0.568147407513,13,1,0,0.00173107666139,0,0,0
1,0.0482260976913,3,20,0.0459627329193,0.916449949918,0.0853309969667,0,0.288715897729,15,1,0,0.000113493181579,0,0,0
1,0.0272925764192,5,49,0.148861283644,0.845709927312,0.0021059749244,0,0.4118125982,15,1,0,0.00107211010837,0,0,0
1,1.0,2,2,0.0,0.87035590557,0.0118867037585,0,0.108384516498,6,3,1,0.000234532071364,0,0,0
1,0.429921415805,0,52,0.067701863354,0.889166613062,0.00159640026474,0,0.951306956149,12,1,0,0.00155026055849,0,0,0
1,0.122102610875,4,149,0.206418219462,0.866937447735,0.00602035375257,1,0.636351949721,11,1,0,0.00217243754684,0,0,0
